index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,trading_price_5,sold_quantity_5,unit_price_5,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
30,51,0,0,1,10.000000000000002,20,10.0,4.968690427609878,12,3.75,28.25357579319488,22,36.18181818181818,37.054493400233866,0,,68.4262118501774,6,66.66666666666667,55.0,20,55.0,0.39,182685,0.0,0.08333333333333333,25,0,0,3,9,305.54552631578946,28,31,48,222.0,168.0,15,36,48,2351,10.121380178257825,179.70813158527017
31,48,0,0,0,10.000000000000002,20,10.0,4.968690427609878,0,,26.57956410810982,46,17.32608695652174,37.054493400233866,0,,68.57251955087918,4,79.0,55.0,20,55.0,0.3,180721,0.0,0.08333333333333333,26,0,0,1,2,195.22447368421047,27,28,39,202.0,144.0,15,33,39,2413,10.367137011140583,190.07526859641075
32,39,0,0,0,10.000000000000002,20,10.0,4.363626991615609,9,1.0,27.250231903726807,15,39.333333333333336,37.054493400233866,0,,68.67998575530596,3,78.0,55.0,20,55.0,0.39,180468,0.0,0.08333333333333333,21,0,0,3,6,204.178947368421,26,29,35,154.0,90.0,13,26,35,2133,10.692679567262529,200.76794816367328
33,35,0,0,0,10.000000000000002,20,10.0,4.363626991615609,0,,27.08772428257297,31,25.741935483870968,37.792765723008735,15,54.0,70.23908564847945,49,77.77551020408163,55.0,20,55.0,0.3,178629,0.0,0.08333333333333333,28,0,0,2,2,101.0894736842105,20,22,30,130.0,75.0,10,25,30,6719,3.3390882909297943,204.10703645460308
34,30,0,0,0,10.000000000000002,20,10.0,5.493876573780114,8,13.0,27.089366789573727,40,27.1,38.88153020659898,20,55.75,70.23908564847945,0,,55.00000000000001,20,55.0,0.3,176904,0.0,0.08333333333333333,27,0,0,0,3,295.31394736842105,27,27,32,122.0,57.0,11,19,32,3603,4.053629329428077,208.16066578403115
35,32,0,0,0,10.0,20,10.0,6.549160270654965,9,13.0,27.303543939297533,21,30.04761904761905,40.409498192864454,40,51.75,70.64544761182839,10,81.1,55.00000000000002,20,55.0,0.3,175644,0.0,0.08333333333333333,26,0,0,4,3,201.178947368421,21,25,34,136.0,79.0,10,22,34,4929,11.035899123176932,219.1965649072081
36,34,0,0,0,10.0,20,10.0,6.454488063087523,1,1.0,27.52033489533688,20,30.35,42.333461821817664,50,54.0,70.62207534620957,1,65.0,55.00000000000002,20,55.0,0.3,172012,0.0,0.08333333333333333,26,0,0,3,2,200.178947368421,26,29,33,195.0,60.0,14,20,33,4673,3.997057527303696,223.19362243451175
37,33,0,0,0,10.0,20,10.0,6.351974524266106,4,5.0,27.51843951417705,26,27.5,43.98792364815383,75,51.0,72.27393600856503,69,77.47826086956522,55.00000000000001,20,55.0,0.34,154181,0.0,0.08333333333333333,26,0,0,1,4,173.75937460742966,28,29,28,151.0,63.0,12,21,28,7485,3.7845458295196295,226.9781682640314
38,28,0,6,1,10.0,20,10.0,6.3879242039032285,3,7.0,25.35234775423697,42,12.404761904761903,43.98792364815383,0,,67.87446191826267,56,47.625,55.00000000000001,10,55.0,0.33,156548,0.0,0.16666666666666666,22,0,0,1,6,109.03287646198831,23,24,32,66.0,75.0,8,20,32,3399,10.884285755455494,237.86245401948693
39,32,1,0,0,10.0,20,10.0,6.072298348439432,5,3.0,25.00301265666737,45,22.95555555555556,44.27328906990776,15,51.0,63.3463520319786,74,46.067567567567565,55.0,6,55.0,0.35,153318,0.0,0.16666666666666666,25,0,0,2,6,6.0,21,23,35,134.0,58.0,13,19,35,5752,10.793435044586658,248.6558890640736
40,35,0,0,0,9.999999999999998,20,10.0,5.414028090630271,14,3.1428571428571432,24.935555319003143,35,24.4,44.65578667172304,20,51.0,62.60985276440078,43,57.11627906976744,55.0,12,55.0,0.4,150122,0.0,0.16666666666666666,25,0,0,0,3,3.0,22,22,37,97.0,80.0,9,26,37,5234,10.516837066039443,259.172726130113
41,37,0,0,0,9.999999999999998,20,10.0,5.414028090630271,0,,23.761919948824353,40,15.5,44.85006483276023,10,51.0,61.683011520962296,5,1.0,55.0,11,55.0,0.34,148811,0.0,0.16666666666666666,21,0,0,0,4,4.0,23,23,37,118.0,91.0,11,26,37,1940,10.891608148813248,270.06433427892625
42,37,0,0,0,9.999999999999998,20,10.0,5.3542091062007735,1,2.0,22.747182662096463,21,8.761904761904763,45.433053040499296,20,54.0,60.68535634075602,5,1.0,54.99999999999999,9,55.0,0.31,147781,0.0,0.16666666666666666,21,0,0,1,5,5.0,25,26,34,113.0,77.0,12,25,34,1966,10.821154326200485,280.88548860512674
43,34,1,0,0,9.999999999999998,20,10.0,5.3542091062007735,0,,22.592609093272177,2,1.0,46.024826463800316,33,51.09090909090909,60.80561199421813,15,63.0,54.99999999999999,8,55.0,0.3,146718,0.0,0.16666666666666666,16,0,0,0,5,5.0,13,13,36,109.0,76.0,9,25,36,3273,10.709585431963204,291.59507403708994
44,36,1,0,0,9.999999999999998,20,10.0,5.752601492941652,14,7.2142857142857135,21.791227502771765,29,14.79310344827586,46.024826463800316,0,,59.833844931711894,15,43.0,54.99999999999999,9,55.0,0.35,145809,0.0,0.16666666666666666,19,0,0,2,4,4.0,14,16,35,147.0,75.0,11,25,35,1870,10.787155712023377,302.3822297491133
45,35,2,0,0,10.0,20,10.0,6.375147616834089,9,10.444444444444443,22.026693615198845,7,30.57142857142857,46.549582812342386,20,54.0,58.34499947312517,24,43.0,54.99999999999999,0,,0.3,145116,0.0,0.16666666666666666,15,0,0,1,5,5.0,9,10,23,89.0,79.0,8,27,23,2620,11.07625935599208,313.45848910510534
