index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
21,11,0,0,0,10.000000000000002,20,10.0,6.164512918961829,5,11.6,26.834788453984924,4,1.0,35.11564090777043,6,61.66666666666666,52.00000000000002,17,52.0,0.175,281612,0.0,0.0,23,0,0,2,0,0.0,25,27,11,98.0,9.0,8,3,11,1516,0.38406922481954103,10.455877447500823
22,11,0,0,0,10.000000000000002,20,10.0,6.0255725558916176,2,1.0,25.198961355352374,4,3.0,35.36706603000976,17,37.8235294117647,52.00000000000002,20,52.0,0.1125,280559,0.0,0.0,28,0,0,4,0,0.0,20,24,15,99.0,12.0,7,4,15,1897,0.34896872751414776,10.804846175014973
23,15,0,0,0,10.000000000000002,20,10.0,6.082879335062691,2,8.0,25.198961355352374,0,,35.74362685901743,8,43.5,52.00000000000001,20,52.0,0.125,280431,0.0,0.0,23,0,0,3,0,0.0,28,31,14,130.0,18.0,11,4,14,1604,0.3598265144973993,11.164672689512372
24,14,0,0,0,10.000000000000002,20,10.0,6.2085148896927045,1,14.0,25.385103674614072,11,26.272727272727273,35.650929726846535,16,34.75,52.00000000000001,20,52.0,0.175,279860,0.0,0.0,26,0,0,2,0,0.0,27,29,15,136.0,18.0,10,4,15,2099,0.2897466067224741,11.454419296234846
25,15,0,0,0,10.000000000000002,20,10.0,6.237939966794817,14,6.357142857142858,27.12519923670405,5,47.0,36.226660604462275,5,54.0,52.00000000000001,20,52.0,0.25,279492,0.0,0.0,27,0,0,1,0,0.0,33,34,12,209.0,16.0,14,1,12,1834,0.33145104348659515,11.78587033972144
26,12,0,0,0,10.000000000000002,20,10.0,5.759730548334644,19,4.157894736842104,28.23154969856769,5,40.6,38.11224318307181,14,57.42857142857143,52.00000000000001,20,52.0,0.2125,278584,0.0,0.0,32,0,0,1,0,0.0,26,27,14,159.0,6.0,10,2,14,2326,0.3331537954509258,12.119024135172367
27,14,0,0,0,10.000000000000002,20,10.0,5.661673553346603,8,4.75,26.136598760261716,6,7.0,38.60340462101599,4,56.0,52.0,20,52.0,0.225,278724,0.0,0.0,28,0,0,0,0,0.0,30,30,15,111.0,31.0,8,6,15,1544,0.3552515171468258,12.474275652319193
28,15,0,0,0,10.000000000000002,20,10.0,5.4523023696564294,10,3.9,26.136598760261716,0,,39.428254959496066,9,51.444444444444436,52.00000000000001,20,52.0,0.175,278060,0.0,0.0,27,0,0,1,0,0.0,30,31,12,124.0,20.0,10,5,12,1742,0.35606164671480656,12.830337299034
29,12,0,0,0,10.000000000000002,20,10.0,4.950395670655519,20,3.05,22.58662137944748,9,1.0,40.37910952430477,24,45.375,52.0,20,52.0,0.275,276501,0.0,0.0,33,0,0,0,0,0.0,30,30,14,122.0,19.0,9,3,14,2399,0.3655149824917317,13.195852281525733
30,14,0,0,0,10.000000000000002,20,10.0,5.019149066308116,4,6.5,22.58662137944748,0,,40.35933472642525,13,40.153846153846146,52.00000000000001,11,52.0,0.2375,276074,0.0,0.0,21,0,0,1,0,0.0,28,29,12,147.0,12.0,10,4,12,1320,0.4464830569922924,13.642335338518025
31,12,0,0,0,10.000000000000002,20,10.0,5.03035140777523,3,5.333333333333333,23.29072663114044,9,27.777777777777782,38.67525681321929,14,22.642857142857146,52.00000000000002,13,52.0,0.2125,275359,0.0,0.0,26,0,0,1,0,0.0,26,27,16,82.0,30.0,7,5,16,1459,0.418581860139966,14.06091719865799
32,16,0,0,0,10.000000000000002,20,10.0,5.411114390756575,15,7.333333333333332,23.63910058159114,5,27.8,38.068871866689065,20,34.05,52.00000000000001,16,52.0,0.2625,273986,0.0,0.0,31,0,0,5,0,0.0,27,32,12,149.0,27.0,12,4,12,1962,0.30377662740647793,14.364693826064467
33,12,0,0,0,10.000000000000002,20,10.0,5.652820330029226,5,9.6,25.551364924086556,12,34.833333333333336,37.289183717504045,14,29.642857142857146,52.0,13,52.0,0.2,273160,0.0,0.0,24,0,0,4,0,0.0,25,29,13,132.0,9.0,9,3,13,1757,0.2740925960242748,14.638786422088742
34,13,0,0,0,10.000000000000002,20,10.0,5.9531472445629605,9,8.555555555555555,23.16096187908309,7,1.5714285714285714,40.05512352823546,43,48.8139534883721,51.99999999999999,16,52.0,0.25,270808,0.0,0.0,29,0,0,4,0,0.0,28,32,15,146.0,6.0,11,2,15,3219,0.41871337592601776,15.05749979801476
